Year,School_Id,Class,Drops_Male,Drops_Female
2014.0,200702.0,7.0,0.0,1.0
2014.0,200702.0,8.0,1.0,7.0
2014.0,200703.0,4.0,2.0,0.0
2014.0,200703.0,5.0,1.0,1.0
2014.0,200703.0,6.0,0.0,2.0
2014.0,200703.0,7.0,4.0,0.0
2014.0,200704.0,1.0,0.0,1.0
2014.0,200704.0,3.0,0.0,1.0
2014.0,200704.0,4.0,1.0,0.0
2014.0,200704.0,5.0,0.0,1.0
2014.0,200705.0,1.0,0.0,2.0
2014.0,200705.0,2.0,1.0,0.0
2014.0,200705.0,3.0,1.0,0.0
2014.0,200705.0,4.0,2.0,1.0
2014.0,200705.0,5.0,1.0,0.0
2014.0,200705.0,6.0,1.0,2.0
2014.0,200705.0,7.0,2.0,2.0
2014.0,200705.0,8.0,5.0,3.0
2014.0,200706.0,1.0,1.0,0.0
2014.0,200706.0,5.0,1.0,1.0
2014.0,200706.0,6.0,1.0,1.0
2014.0,200706.0,8.0,0.0,1.0
2014.0,200707.0,5.0,1.0,0.0
2014.0,200707.0,8.0,2.0,2.0
2014.0,200708.0,8.0,1.0,0.0
2014.0,200709.0,3.0,0.0,1.0
2014.0,200709.0,5.0,1.0,1.0
2014.0,200709.0,6.0,1.0,0.0
2014.0,200709.0,7.0,1.0,0.0
2014.0,200709.0,8.0,0.0,3.0
2014.0,200710.0,4.0,0.0,1.0
2014.0,200710.0,5.0,1.0,0.0
2014.0,200710.0,6.0,1.0,0.0
2014.0,200710.0,8.0,0.0,2.0
2014.0,200711.0,1.0,2.0,1.0
2014.0,200711.0,2.0,0.0,1.0
2014.0,200711.0,5.0,0.0,1.0
2014.0,200711.0,6.0,0.0,1.0
2014.0,200711.0,7.0,2.0,0.0
2014.0,200711.0,9.0,0.0,2.0
2014.0,200803.0,1.0,0.0,1.0
2014.0,200803.0,2.0,0.0,1.0
2014.0,200803.0,4.0,1.0,0.0
2014.0,200803.0,5.0,0.0,1.0
2014.0,200803.0,6.0,1.0,2.0
2014.0,200803.0,7.0,0.0,1.0
2014.0,200803.0,8.0,1.0,0.0
2014.0,200803.0,9.0,7.0,2.0
2014.0,200803.0,10.0,0.0,3.0
2014.0,200803.0,11.0,3.0,0.0
2014.0,200904.0,2.0,2.0,0.0
2014.0,200904.0,3.0,0.0,1.0
2014.0,200904.0,4.0,0.0,1.0
2014.0,200907.0,1.0,1.0,1.0
2014.0,200907.0,2.0,1.0,0.0
2014.0,200907.0,5.0,1.0,0.0
2014.0,200907.0,6.0,1.0,0.0
2014.0,200907.0,7.0,1.0,1.0
2014.0,200907.0,8.0,0.0,1.0
2014.0,200909.0,2.0,1.0,0.0
2014.0,200909.0,3.0,1.0,0.0
2014.0,200909.0,7.0,1.0,1.0
2014.0,200909.0,8.0,1.0,1.0
2014.0,200910.0,1.0,1.0,0.0
2014.0,200910.0,3.0,0.0,1.0
2014.0,200910.0,4.0,1.0,2.0
2014.0,200910.0,8.0,0.0,1.0
2014.0,200912.0,3.0,0.0,1.0
2014.0,200912.0,4.0,0.0,1.0
2014.0,200912.0,5.0,1.0,0.0
2014.0,200912.0,7.0,1.0,1.0
2014.0,200915.0,5.0,0.0,1.0
2014.0,200918.0,4.0,1.0,0.0
2014.0,200918.0,5.0,2.0,0.0
2014.0,200918.0,8.0,2.0,0.0
2014.0,200920.0,5.0,1.0,0.0
2014.0,200920.0,6.0,1.0,0.0
2014.0,200922.0,5.0,1.0,1.0
2014.0,200922.0,8.0,3.0,7.0
2014.0,200923.0,7.0,1.0,0.0
2014.0,200923.0,8.0,1.0,0.0
2014.0,200928.0,1.0,2.0,0.0
2014.0,200928.0,6.0,1.0,0.0
2014.0,200929.0,8.0,1.0,0.0
2014.0,200930.0,2.0,1.0,0.0
2014.0,200930.0,4.0,1.0,0.0
2014.0,200931.0,6.0,1.0,0.0
2014.0,200931.0,7.0,0.0,1.0
2014.0,200931.0,10.0,1.0,0.0
2014.0,200931.0,11.0,1.0,2.0
2014.0,200932.0,1.0,1.0,3.0
2014.0,200932.0,2.0,0.0,2.0
2014.0,200932.0,3.0,1.0,1.0
2014.0,200932.0,4.0,1.0,0.0
2014.0,200932.0,5.0,2.0,1.0
2014.0,200932.0,6.0,1.0,6.0
2014.0,200932.0,7.0,5.0,5.0
2014.0,200932.0,8.0,4.0,3.0
2014.0,200932.0,9.0,2.0,4.0
2014.0,200932.0,10.0,1.0,3.0
2014.0,200932.0,11.0,1.0,1.0
2014.0,201003.0,6.0,0.0,1.0
2014.0,201003.0,7.0,0.0,2.0
2014.0,201003.0,8.0,2.0,2.0
2014.0,201005.0,6.0,3.0,0.0
2014.0,201005.0,7.0,1.0,0.0
2014.0,201005.0,8.0,1.0,0.0
2014.0,201006.0,5.0,0.0,1.0
2014.0,201006.0,6.0,0.0,1.0
2014.0,201006.0,7.0,1.0,1.0
2014.0,201006.0,8.0,1.0,1.0
2014.0,201007.0,1.0,0.0,1.0
2014.0,201007.0,3.0,1.0,1.0
2014.0,201007.0,4.0,1.0,0.0
2014.0,201007.0,5.0,3.0,2.0
2014.0,201007.0,7.0,0.0,1.0
2014.0,201007.0,8.0,10.0,17.0
2014.0,201008.0,7.0,1.0,0.0
2014.0,201008.0,8.0,1.0,0.0
2014.0,201009.0,3.0,1.0,0.0
2014.0,201009.0,4.0,1.0,0.0
2014.0,201009.0,6.0,0.0,1.0
2014.0,201009.0,7.0,1.0,2.0
2014.0,201009.0,9.0,1.0,4.0
2014.0,201009.0,10.0,1.0,1.0
2014.0,201101.0,5.0,2.0,0.0
2014.0,201101.0,6.0,1.0,0.0
2014.0,201101.0,7.0,1.0,0.0
2014.0,201101.0,8.0,2.0,4.0
2014.0,201102.0,1.0,1.0,1.0
2014.0,201102.0,5.0,1.0,0.0
2014.0,201102.0,7.0,2.0,0.0
2014.0,201103.0,5.0,1.0,0.0
2014.0,201103.0,6.0,1.0,0.0
2014.0,201104.0,1.0,3.0,2.0
2014.0,201104.0,2.0,0.0,1.0
2014.0,201104.0,3.0,0.0,4.0
2014.0,201104.0,4.0,0.0,5.0
2014.0,201104.0,5.0,3.0,1.0
2014.0,201104.0,6.0,2.0,2.0
2014.0,201104.0,7.0,0.0,2.0
2014.0,201104.0,8.0,3.0,3.0
2014.0,201104.0,9.0,5.0,0.0
2014.0,201104.0,11.0,2.0,3.0
2014.0,201206.0,6.0,1.0,0.0
2014.0,201207.0,1.0,2.0,0.0
2014.0,201207.0,4.0,0.0,1.0
2014.0,201207.0,7.0,1.0,1.0
2014.0,201209.0,7.0,2.0,1.0
2014.0,201209.0,8.0,2.0,1.0
2014.0,201211.0,8.0,1.0,1.0
2014.0,201212.0,1.0,3.0,0.0
2014.0,201212.0,2.0,0.0,1.0
2014.0,201212.0,3.0,1.0,2.0
2014.0,201212.0,4.0,1.0,2.0
2014.0,201212.0,5.0,3.0,3.0
2014.0,201212.0,6.0,1.0,5.0
2014.0,201212.0,7.0,4.0,2.0
2014.0,201212.0,8.0,7.0,5.0
2014.0,201212.0,9.0,5.0,4.0
2014.0,201212.0,10.0,2.0,4.0
2014.0,201212.0,11.0,3.0,1.0
2014.0,201304.0,1.0,0.0,1.0
2014.0,201304.0,2.0,1.0,0.0
2014.0,201304.0,4.0,1.0,1.0
2014.0,201304.0,5.0,1.0,1.0
2014.0,201304.0,6.0,0.0,2.0
2014.0,201304.0,7.0,1.0,0.0
2014.0,201304.0,8.0,2.0,3.0
2014.0,201305.0,1.0,1.0,2.0
2014.0,201305.0,2.0,0.0,1.0
2014.0,201305.0,3.0,1.0,1.0
2014.0,201305.0,5.0,3.0,0.0
2014.0,201305.0,6.0,2.0,3.0
2014.0,201305.0,7.0,3.0,2.0
2014.0,201305.0,8.0,0.0,3.0
2014.0,201305.0,9.0,0.0,2.0
2014.0,201305.0,10.0,0.0,4.0
2014.0,201305.0,11.0,1.0,1.0
2014.0,300101.0,2.0,2.0,1.0
2014.0,300101.0,5.0,2.0,1.0
2014.0,300101.0,6.0,1.0,1.0
2014.0,300101.0,7.0,2.0,3.0
2014.0,300101.0,8.0,4.0,0.0
2014.0,300102.0,1.0,1.0,0.0
2014.0,300102.0,2.0,1.0,1.0
2014.0,300102.0,3.0,1.0,1.0
2014.0,300102.0,5.0,1.0,0.0
2014.0,300102.0,6.0,1.0,1.0
2014.0,300102.0,7.0,2.0,0.0
2014.0,300103.0,2.0,2.0,0.0
2014.0,300103.0,3.0,2.0,0.0
2014.0,300103.0,4.0,0.0,1.0
2014.0,300103.0,5.0,0.0,1.0
2014.0,300103.0,6.0,1.0,1.0
2014.0,300103.0,7.0,1.0,0.0
2014.0,300104.0,2.0,1.0,0.0
2014.0,300104.0,3.0,1.0,0.0
2014.0,300104.0,6.0,1.0,1.0
2014.0,300105.0,1.0,1.0,0.0
2014.0,300105.0,4.0,1.0,0.0
2014.0,300105.0,5.0,0.0,1.0
2014.0,300105.0,7.0,1.0,0.0
2014.0,300106.0,1.0,1.0,0.0
2014.0,300106.0,3.0,1.0,0.0
2014.0,300106.0,5.0,2.0,2.0
2014.0,300106.0,6.0,0.0,2.0
2014.0,300106.0,7.0,0.0,2.0
2014.0,300106.0,8.0,4.0,2.0
2014.0,300109.0,5.0,1.0,0.0
2014.0,300109.0,6.0,0.0,1.0
2014.0,300109.0,8.0,4.0,4.0
2014.0,300110.0,1.0,1.0,0.0
2014.0,300110.0,4.0,1.0,0.0
2014.0,300110.0,5.0,0.0,1.0
2014.0,300110.0,6.0,0.0,1.0
2014.0,300110.0,7.0,1.0,2.0
2014.0,300110.0,8.0,3.0,2.0
2014.0,300111.0,1.0,0.0,2.0
2014.0,300111.0,3.0,0.0,1.0
2014.0,300111.0,4.0,2.0,0.0
2014.0,300111.0,5.0,1.0,1.0
2014.0,300111.0,6.0,2.0,0.0
2014.0,300111.0,7.0,1.0,0.0
2014.0,300111.0,8.0,2.0,0.0
2014.0,300112.0,3.0,2.0,0.0
2014.0,300112.0,5.0,3.0,0.0
2014.0,300112.0,6.0,0.0,3.0
2014.0,300112.0,7.0,0.0,1.0
2014.0,300112.0,8.0,0.0,3.0
2014.0,300114.0,1.0,1.0,1.0
2014.0,300114.0,5.0,1.0,0.0
2014.0,300114.0,6.0,0.0,1.0
2014.0,300114.0,8.0,0.0,2.0
2014.0,300116.0,4.0,1.0,1.0
2014.0,300116.0,5.0,2.0,1.0
2014.0,300116.0,6.0,2.0,0.0
2014.0,300116.0,7.0,1.0,0.0
2014.0,300116.0,8.0,3.0,1.0
2014.0,300121.0,11.0,1.0,0.0
2014.0,300122.0,9.0,0.0,2.0
2014.0,300122.0,10.0,1.0,0.0
2014.0,300123.0,8.0,0.0,1.0
2014.0,300123.0,9.0,1.0,6.0
2014.0,300123.0,10.0,1.0,4.0
2014.0,300124.0,2.0,1.0,3.0
2014.0,300124.0,4.0,0.0,1.0
2014.0,300124.0,5.0,0.0,1.0
2014.0,300124.0,6.0,1.0,1.0
2014.0,300124.0,7.0,2.0,1.0
2014.0,300124.0,9.0,2.0,4.0
2014.0,300124.0,10.0,1.0,1.0
2014.0,300124.0,11.0,2.0,1.0
2014.0,300125.0,2.0,3.0,0.0
2014.0,300125.0,3.0,0.0,1.0
2014.0,300125.0,4.0,0.0,2.0
2014.0,300125.0,5.0,1.0,0.0
2014.0,300125.0,6.0,0.0,1.0
2014.0,300125.0,8.0,0.0,2.0
2014.0,300125.0,9.0,0.0,1.0
2014.0,300125.0,11.0,0.0,1.0
2014.0,300126.0,3.0,0.0,1.0
2014.0,300126.0,7.0,0.0,1.0
2014.0,300126.0,8.0,1.0,0.0
2014.0,300126.0,9.0,8.0,0.0
2014.0,300126.0,10.0,2.0,0.0
2014.0,300126.0,11.0,1.0,1.0
2014.0,300127.0,4.0,0.0,1.0
2014.0,300127.0,8.0,2.0,0.0
2014.0,300127.0,9.0,2.0,2.0
2014.0,300127.0,10.0,1.0,1.0
2014.0,300127.0,11.0,1.0,2.0
2014.0,300143.0,7.0,1.0,0.0
2014.0,300143.0,9.0,2.0,0.0
2014.0,300201.0,2.0,0.0,1.0
2014.0,300201.0,3.0,1.0,2.0
2014.0,300201.0,4.0,1.0,1.0
2014.0,300201.0,6.0,1.0,1.0
2014.0,300201.0,7.0,1.0,0.0
2014.0,300201.0,8.0,1.0,0.0
2014.0,300202.0,2.0,1.0,0.0
2014.0,300202.0,3.0,1.0,1.0
2014.0,300202.0,4.0,1.0,1.0
2014.0,300202.0,6.0,0.0,2.0
2014.0,300202.0,7.0,2.0,1.0
2014.0,300202.0,8.0,1.0,1.0
2014.0,300205.0,1.0,0.0,1.0
2014.0,300205.0,4.0,0.0,1.0
2014.0,300205.0,5.0,2.0,3.0
2014.0,300205.0,6.0,1.0,4.0
2014.0,300205.0,7.0,1.0,2.0
2014.0,300205.0,8.0,1.0,3.0
2014.0,300206.0,3.0,1.0,0.0
2014.0,300206.0,5.0,2.0,1.0
2014.0,300206.0,6.0,1.0,0.0
2014.0,300206.0,7.0,4.0,3.0
2014.0,300206.0,8.0,4.0,2.0
2014.0,300208.0,3.0,1.0,0.0
2014.0,300208.0,7.0,2.0,0.0
2014.0,300209.0,5.0,1.0,4.0
2014.0,300209.0,6.0,0.0,4.0
2014.0,300209.0,7.0,1.0,5.0
2014.0,300209.0,8.0,2.0,6.0
2014.0,300210.0,1.0,1.0,1.0
2014.0,300210.0,2.0,3.0,1.0
2014.0,300210.0,3.0,0.0,2.0
2014.0,300210.0,4.0,1.0,1.0
2014.0,300210.0,5.0,1.0,1.0
2014.0,300210.0,6.0,1.0,4.0
2014.0,300210.0,7.0,3.0,1.0
2014.0,300210.0,8.0,2.0,2.0
2014.0,300211.0,1.0,0.0,1.0
2014.0,300211.0,2.0,0.0,2.0
2014.0,300211.0,3.0,2.0,0.0
2014.0,300211.0,4.0,1.0,3.0
2014.0,300211.0,5.0,1.0,2.0
2014.0,300211.0,6.0,4.0,2.0
2014.0,300211.0,7.0,0.0,4.0
2014.0,300211.0,8.0,0.0,1.0
2014.0,300212.0,3.0,1.0,0.0
2014.0,300212.0,4.0,0.0,1.0
2014.0,300212.0,5.0,0.0,1.0
2014.0,300212.0,6.0,0.0,3.0
2014.0,300212.0,8.0,0.0,3.0
2014.0,300216.0,2.0,2.0,2.0
2014.0,300216.0,3.0,1.0,0.0
2014.0,300216.0,4.0,0.0,1.0
2014.0,300216.0,5.0,1.0,1.0
2014.0,300216.0,6.0,1.0,0.0
2014.0,300216.0,7.0,1.0,1.0
2014.0,300217.0,2.0,0.0,1.0
2014.0,300217.0,4.0,1.0,0.0
2014.0,300217.0,5.0,4.0,2.0
2014.0,300217.0,7.0,1.0,0.0
2014.0,300217.0,8.0,0.0,2.0
2014.0,300217.0,11.0,0.0,2.0
2014.0,300301.0,4.0,1.0,0.0
2014.0,300302.0,4.0,1.0,0.0
2014.0,300302.0,5.0,3.0,0.0
2014.0,300302.0,6.0,2.0,0.0
2014.0,300302.0,8.0,7.0,1.0
2014.0,300303.0,2.0,2.0,0.0
2014.0,300303.0,4.0,0.0,2.0
2014.0,300303.0,6.0,1.0,0.0
2014.0,300303.0,8.0,0.0,1.0
2014.0,300304.0,3.0,0.0,1.0
2014.0,300304.0,5.0,1.0,1.0
2014.0,300304.0,6.0,1.0,2.0
2014.0,300304.0,7.0,0.0,1.0
2014.0,300304.0,8.0,1.0,3.0
2014.0,300305.0,1.0,0.0,1.0
2014.0,300305.0,5.0,0.0,1.0
2014.0,300305.0,7.0,2.0,2.0
2014.0,300305.0,8.0,1.0,1.0
2014.0,300305.0,9.0,8.0,3.0
2014.0,300305.0,10.0,0.0,2.0
2014.0,300305.0,11.0,0.0,2.0
2014.0,300404.0,1.0,0.0,1.0
2014.0,300404.0,2.0,0.0,3.0
2014.0,300404.0,3.0,2.0,1.0
2014.0,300404.0,4.0,2.0,4.0
2014.0,300404.0,5.0,3.0,2.0
2014.0,300404.0,6.0,1.0,0.0
2014.0,300404.0,7.0,1.0,0.0
2014.0,300404.0,8.0,4.0,3.0
2014.0,300404.0,9.0,4.0,0.0
2014.0,300404.0,11.0,0.0,1.0
2014.0,300501.0,2.0,2.0,0.0
2014.0,300501.0,3.0,1.0,0.0
2014.0,300502.0,3.0,1.0,1.0
2014.0,300502.0,4.0,2.0,1.0
2014.0,300506.0,1.0,2.0,0.0
2014.0,300506.0,2.0,1.0,0.0
2014.0,300506.0,4.0,1.0,2.0
2014.0,300506.0,8.0,2.0,3.0
2014.0,300507.0,5.0,0.0,1.0
2014.0,300507.0,6.0,1.0,0.0
2014.0,300507.0,7.0,2.0,0.0
2014.0,300507.0,8.0,3.0,0.0
2014.0,300507.0,11.0,0.0,1.0
2014.0,300602.0,1.0,2.0,1.0
2014.0,300602.0,2.0,3.0,2.0
2014.0,300602.0,3.0,1.0,1.0
2014.0,300602.0,4.0,1.0,5.0
2014.0,300602.0,5.0,4.0,2.0
2014.0,300602.0,6.0,1.0,2.0
2014.0,300602.0,7.0,1.0,3.0
2014.0,300602.0,8.0,12.0,7.0
2014.0,300604.0,1.0,3.0,0.0
2014.0,300604.0,2.0,0.0,2.0
2014.0,300604.0,3.0,1.0,1.0
2014.0,300604.0,5.0,6.0,3.0
2014.0,300604.0,6.0,2.0,1.0
2014.0,300604.0,7.0,2.0,2.0
2014.0,300604.0,8.0,8.0,6.0
2014.0,300607.0,2.0,1.0,0.0
2014.0,300607.0,4.0,0.0,3.0
2014.0,300607.0,5.0,1.0,1.0
2014.0,300607.0,6.0,0.0,1.0
2014.0,300607.0,7.0,0.0,2.0
2014.0,300607.0,8.0,2.0,1.0
2014.0,300611.0,5.0,1.0,0.0
2014.0,300611.0,7.0,1.0,0.0
2014.0,300612.0,6.0,1.0,2.0
2014.0,300612.0,8.0,1.0,2.0
2014.0,300617.0,2.0,1.0,1.0
2014.0,300617.0,4.0,1.0,1.0
2014.0,300617.0,6.0,1.0,0.0
2014.0,300617.0,8.0,2.0,2.0
2014.0,300618.0,1.0,1.0,0.0
2014.0,300618.0,4.0,1.0,0.0
2014.0,300618.0,5.0,5.0,2.0
2014.0,300618.0,6.0,2.0,3.0
2014.0,300618.0,7.0,1.0,1.0
2014.0,300618.0,8.0,2.0,4.0
2014.0,300618.0,9.0,1.0,3.0
2014.0,300618.0,10.0,0.0,2.0
2014.0,300618.0,11.0,3.0,1.0
2014.0,300704.0,2.0,1.0,0.0
2014.0,300704.0,5.0,1.0,0.0
2014.0,300704.0,6.0,1.0,1.0
2014.0,300704.0,7.0,2.0,1.0
2014.0,300704.0,8.0,0.0,4.0
2014.0,300708.0,3.0,0.0,1.0
2014.0,300708.0,5.0,1.0,0.0
2014.0,300708.0,7.0,1.0,0.0
2014.0,300708.0,8.0,0.0,4.0
2014.0,300710.0,1.0,0.0,1.0
2014.0,300710.0,2.0,0.0,1.0
2014.0,300710.0,3.0,2.0,1.0
2014.0,300710.0,4.0,2.0,1.0
2014.0,300710.0,5.0,0.0,1.0
2014.0,300710.0,6.0,0.0,1.0
2014.0,300710.0,7.0,0.0,1.0
2014.0,300710.0,8.0,0.0,1.0
2014.0,300711.0,1.0,1.0,1.0
2014.0,300711.0,2.0,0.0,1.0
2014.0,300711.0,3.0,4.0,1.0
2014.0,300711.0,4.0,0.0,2.0
2014.0,300711.0,5.0,2.0,1.0
2014.0,300711.0,6.0,2.0,3.0
2014.0,300711.0,7.0,6.0,1.0
2014.0,300711.0,8.0,1.0,6.0
2014.0,300711.0,9.0,2.0,3.0
2014.0,300711.0,10.0,0.0,3.0
2014.0,300711.0,11.0,1.0,2.0
2014.0,300801.0,2.0,1.0,0.0
2014.0,300801.0,3.0,2.0,0.0
2014.0,300801.0,6.0,1.0,1.0
2014.0,300801.0,7.0,2.0,0.0
2014.0,300801.0,8.0,6.0,1.0
2014.0,300803.0,1.0,0.0,1.0
2014.0,300803.0,8.0,2.0,1.0
2014.0,300808.0,3.0,1.0,0.0
2014.0,300808.0,6.0,1.0,0.0
2014.0,300808.0,7.0,0.0,1.0
2014.0,300808.0,8.0,3.0,1.0
2014.0,300809.0,5.0,0.0,1.0
2014.0,300809.0,7.0,0.0,1.0
2014.0,300809.0,8.0,2.0,2.0
2014.0,300814.0,4.0,1.0,0.0
2014.0,300814.0,5.0,1.0,0.0
2014.0,300814.0,6.0,1.0,1.0
2014.0,300814.0,7.0,1.0,0.0
2014.0,300815.0,1.0,0.0,1.0
2014.0,300815.0,3.0,2.0,0.0
2014.0,300815.0,4.0,3.0,0.0
2014.0,300815.0,5.0,3.0,0.0
2014.0,300815.0,6.0,1.0,0.0
2014.0,300815.0,7.0,1.0,0.0
2014.0,300815.0,8.0,0.0,1.0
2014.0,300815.0,11.0,1.0,2.0
2014.0,300816.0,1.0,0.0,1.0
2014.0,300816.0,2.0,4.0,2.0
2014.0,300816.0,3.0,1.0,1.0
2014.0,300816.0,5.0,4.0,2.0
2014.0,300816.0,7.0,1.0,0.0
2014.0,300816.0,8.0,0.0,2.0
2014.0,300816.0,9.0,2.0,1.0
2014.0,300816.0,10.0,0.0,1.0
2014.0,300816.0,11.0,0.0,1.0
2014.0,300901.0,1.0,1.0,0.0
2014.0,300901.0,2.0,1.0,0.0
2014.0,300904.0,3.0,2.0,0.0
2014.0,300904.0,4.0,2.0,0.0
2014.0,300904.0,6.0,1.0,0.0
2014.0,300905.0,4.0,2.0,1.0
2014.0,300905.0,6.0,0.0,1.0
2014.0,300905.0,8.0,1.0,0.0
2014.0,300908.0,3.0,1.0,1.0
2014.0,300908.0,4.0,1.0,1.0
2014.0,300909.0,1.0,1.0,0.0
2014.0,300909.0,3.0,0.0,1.0
2014.0,300909.0,4.0,0.0,1.0
2014.0,300909.0,5.0,1.0,2.0
2014.0,300909.0,6.0,1.0,0.0
2014.0,300909.0,7.0,1.0,0.0
2014.0,300909.0,8.0,2.0,0.0
2014.0,300911.0,1.0,1.0,1.0
2014.0,300911.0,2.0,2.0,2.0
2014.0,300911.0,3.0,2.0,1.0
2014.0,300911.0,4.0,3.0,2.0
2014.0,300911.0,5.0,2.0,2.0
2014.0,300911.0,6.0,7.0,3.0
2014.0,300911.0,7.0,5.0,1.0
2014.0,300911.0,8.0,3.0,2.0
2014.0,300911.0,9.0,0.0,3.0
2014.0,300911.0,11.0,0.0,2.0
2014.0,300916.0,2.0,1.0,0.0
2014.0,300916.0,3.0,0.0,2.0
2014.0,300916.0,4.0,2.0,0.0
2014.0,300916.0,6.0,1.0,0.0
2014.0,300916.0,7.0,1.0,1.0
2014.0,300916.0,8.0,3.0,3.0
2014.0,300916.0,9.0,4.0,5.0
2014.0,300916.0,10.0,0.0,3.0
2014.0,300991.0,1.0,0.0,2.0
2014.0,300991.0,3.0,1.0,0.0
2014.0,300991.0,4.0,1.0,0.0
2014.0,300991.0,5.0,0.0,3.0
2014.0,300991.0,6.0,2.0,0.0
2014.0,300991.0,7.0,1.0,1.0
2014.0,300991.0,8.0,1.0,1.0
2014.0,300991.0,9.0,8.0,3.0
2014.0,300991.0,10.0,1.0,0.0
2014.0,300991.0,11.0,1.0,1.0
2014.0,400001.0,1.0,1.0,3.0
2014.0,400001.0,2.0,1.0,3.0
2014.0,400001.0,3.0,3.0,2.0
2014.0,400001.0,4.0,4.0,5.0
2014.0,400003.0,1.0,1.0,1.0
2014.0,400003.0,2.0,0.0,1.0
2014.0,400003.0,4.0,1.0,0.0
2014.0,400003.0,5.0,0.0,2.0
2014.0,400003.0,6.0,2.0,0.0
2014.0,400003.0,7.0,1.0,0.0
2014.0,400003.0,8.0,2.0,1.0
2014.0,400005.0,1.0,1.0,0.0
2014.0,400005.0,2.0,3.0,1.0
2014.0,400005.0,3.0,3.0,0.0
2014.0,400005.0,4.0,1.0,0.0
2014.0,400005.0,7.0,0.0,1.0
2014.0,400006.0,1.0,0.0,3.0
2014.0,400006.0,3.0,2.0,1.0
2014.0,400006.0,4.0,0.0,1.0
2014.0,400006.0,7.0,1.0,2.0
2014.0,400007.0,1.0,1.0,3.0
2014.0,400007.0,2.0,1.0,0.0
2014.0,400007.0,6.0,0.0,1.0
2014.0,400007.0,7.0,0.0,1.0
2014.0,400008.0,1.0,0.0,1.0
2014.0,400008.0,2.0,1.0,1.0
2014.0,400008.0,3.0,0.0,1.0
2014.0,400008.0,4.0,3.0,0.0
2014.0,400008.0,5.0,1.0,0.0
2014.0,400008.0,6.0,1.0,0.0
2014.0,400008.0,7.0,2.0,1.0
2014.0,400009.0,1.0,1.0,0.0
2014.0,400009.0,2.0,1.0,0.0
2014.0,400009.0,3.0,0.0,1.0
2014.0,400009.0,4.0,0.0,1.0
2014.0,400010.0,1.0,3.0,2.0
2014.0,400010.0,2.0,1.0,1.0
2014.0,400010.0,3.0,0.0,1.0
2014.0,400010.0,4.0,3.0,2.0
2014.0,400010.0,5.0,2.0,0.0
2014.0,400010.0,6.0,0.0,5.0
2014.0,400010.0,7.0,2.0,3.0
2014.0,400010.0,8.0,1.0,1.0
2014.0,400011.0,2.0,0.0,1.0
2014.0,400011.0,4.0,0.0,1.0
2014.0,400011.0,5.0,0.0,1.0
2014.0,400011.0,6.0,1.0,0.0
2014.0,400012.0,1.0,0.0,2.0
2014.0,400012.0,7.0,3.0,3.0
2014.0,400014.0,1.0,3.0,2.0
2014.0,400014.0,2.0,5.0,1.0
2014.0,400014.0,3.0,4.0,2.0
2014.0,400014.0,4.0,1.0,5.0
2014.0,400014.0,5.0,2.0,2.0
2014.0,400014.0,6.0,0.0,2.0
2014.0,400014.0,7.0,0.0,3.0
2014.0,400014.0,8.0,9.0,6.0
2014.0,400015.0,1.0,2.0,1.0
2014.0,400015.0,2.0,0.0,1.0
2014.0,400015.0,4.0,0.0,1.0
2014.0,400015.0,5.0,2.0,0.0
2014.0,400015.0,7.0,1.0,1.0
2014.0,400017.0,1.0,2.0,1.0
2014.0,400017.0,2.0,3.0,5.0
2014.0,400017.0,3.0,0.0,2.0
2014.0,400017.0,4.0,3.0,4.0
2014.0,400017.0,5.0,7.0,2.0
2014.0,400017.0,6.0,4.0,3.0
2014.0,400017.0,7.0,5.0,2.0
2014.0,400017.0,8.0,16.0,4.0
2014.0,400018.0,1.0,1.0,1.0
2014.0,400018.0,2.0,2.0,0.0
2014.0,400018.0,4.0,0.0,1.0
2014.0,400018.0,6.0,1.0,1.0
2014.0,400019.0,1.0,0.0,1.0
2014.0,400019.0,2.0,2.0,0.0
2014.0,400019.0,4.0,3.0,1.0
2014.0,400019.0,5.0,2.0,0.0
2014.0,400019.0,6.0,0.0,1.0
2014.0,400020.0,2.0,0.0,1.0
2014.0,400020.0,4.0,1.0,0.0
2014.0,400020.0,6.0,1.0,0.0
2014.0,400020.0,7.0,1.0,2.0
2014.0,400022.0,1.0,1.0,3.0
2014.0,400022.0,2.0,2.0,4.0
2014.0,400022.0,4.0,1.0,1.0
2014.0,400022.0,5.0,2.0,1.0
2014.0,400022.0,6.0,2.0,1.0
2014.0,400022.0,7.0,1.0,2.0
2014.0,400023.0,1.0,1.0,0.0
2014.0,400023.0,2.0,0.0,1.0
2014.0,400023.0,3.0,1.0,0.0
2014.0,400023.0,4.0,0.0,1.0
2014.0,400023.0,6.0,1.0,0.0
2014.0,400023.0,7.0,1.0,0.0
2014.0,400024.0,1.0,0.0,3.0
2014.0,400024.0,2.0,0.0,1.0
2014.0,400024.0,3.0,1.0,1.0
2014.0,400024.0,5.0,2.0,2.0
2014.0,400024.0,6.0,2.0,2.0
2014.0,400024.0,7.0,1.0,1.0
2014.0,400024.0,8.0,0.0,1.0
2014.0,400026.0,1.0,2.0,0.0
2014.0,400026.0,2.0,1.0,0.0
2014.0,400026.0,3.0,1.0,1.0
2014.0,400026.0,4.0,1.0,0.0
2014.0,400026.0,5.0,3.0,3.0
2014.0,400026.0,6.0,1.0,0.0
2014.0,400026.0,8.0,2.0,3.0
